dataset,query_id,label,fixed_f1,chosen_f1,chosen_tokens,fixed_tokens,features_json
asqa,asqa_115,adaptive_k_full,0.340426,0.340426,374.0,1042.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.486574, 0.1483635, 0.13191620012739147, 0.418035, 0.3575900068643207, 0.43256729706067326, 0.0042151861792861876, 0.0065375461903019955, 0.8089663648283715, 0.43256729706067326, 2.0, 0.32796071810115024, 0.607466122058323, 0.737555396037435, 0.2624446039625649, 5.234680265083053, 0.6711931306180507, 2.005608922601267, 0.8710248879416562]"
asqa,asqa_116,adaptive_k_full,0.215054,0.247423,210.0,1264.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.260034, 0.1267355, 0.051938554984231125, 0.17248199999999997, 0.31722005583885177, 0.13833575609343396, 0.08993054754378275, 0.029973003530307612, 0.5849119730496781, 0.31722005583885177, 1.0, 0.20517850168263824, 0.4569785103621321, 0.6354020775552233, 0.36459792244477673, 2.4091275466244197, 0.5316275594410858, 2.230474949402789, 0.9686829625490659]"
asqa,asqa_117,coverage_guided_ultra,0.395062,0.469136,397.0,1017.0,"[12.0, 12.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.346215, 0.2102732, 0.051664943375174625, 0.180483, 0.30809756942940075, 0.027803532487038467, 0.044073769189665365, 0.04135291654030009, 0.42011178025215545, 0.30809756942940075, 1.0, 0.1646500837957476, 0.3879158161858001, 0.5854816495872989, 0.4145183504127012, 1.7244702788320732, 0.4606231558736747, 2.2753528124765237, 0.9881731708415986]"
asqa,asqa_118,fixed_10_full,0.220472,0.220472,1109.0,1109.0,"[15.0, 14.0, 0.9333333333333333, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.629355, 0.1873465, 0.1622034907184491, 0.549661, 0.5480801773244035, 0.06716082338266956, 0.13225445098553282, 0.005106815708145655, 0.8183139881307052, 0.5480801773244035, 1.0, 0.33593101552470955, 0.6169973818566133, 0.762855457668011, 0.23714454233198914, 5.504001049455595, 0.6749891679211635, 2.018075226818744, 0.8764389350730337]"
asqa,asqa_119,answer_aware_fallback,0.336842,0.352941,300.0,862.0,"[10.0, 10.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.523897, 0.2968695, 0.15402590714697964, 0.43483799999999995, 0.09087664178264036, 0.09327787713997222, 0.10043386390836362, 0.1516805784343105, 0.2924181661662502, 0.17204145089588227, 6.0, 0.17647383783110085, 0.4808857090405043, 0.7320068245474864, 0.26799317545251367, 1.4132640949554895, 0.5119185034339993, 2.1539828858057386, 0.9354628814194744]"
asqa,asqa_120,fixed_10_full,0.417910,0.417910,1072.0,1072.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.713443, 0.27872379999999997, 0.23856703399329926, 0.614554, 0.12132153514716673, 0.06984580407965311, 0.5876433015671889, 0.011515986560944604, 0.7975409387995958, 0.5876433015671889, 3.0, 0.2559677358015355, 0.6879161377679266, 0.7963564647152487, 0.20364353528475143, 4.939270161932389, 0.7418455971796197, 1.9769522488699107, 0.8585794526704263]"
asqa,asqa_121,answer_aware_fallback,0.536585,0.560976,492.0,1399.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.533507, 0.19469109999999998, 0.15728491199059746, 0.461016, 0.1343131392840206, 0.5028068985036748, 0.06148935252958256, 0.0519899457739074, 0.7096720380426123, 0.5028068985036748, 2.0, 0.27402742087337323, 0.6106884187310052, 0.7728355328004208, 0.22716446719957925, 3.4443806006766002, 0.6600108025950653, 2.029675801356506, 0.8814770005816912]"
asqa,asqa_122,adaptive_k_full,0.190476,0.190476,311.0,1088.0,"[10.0, 10.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.180517, 0.1016369, 0.03206471404035907, 0.102025, 0.214982522421711, 0.18229862007456363, 0.0977359473069018, 0.026246835478099046, 0.5117578953782747, 0.214982522421711, 1.0, 0.17760970671085008, 0.42408515017675663, 0.6004915537565588, 0.3995084462434411, 2.0481642007806116, 0.5016211473021223, 2.2585429813282167, 0.9808727539321636]"
asqa,asqa_123,fixed_10_full,0.324786,0.324786,1258.0,1258.0,"[9.0, 8.0, 0.8888888888888888, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.601926, 0.280289, 0.20914907620594453, 0.504672, 0.029236151952233336, 0.002599987373863112, 0.4923329445812277, 0.07475337499958469, 0.7040267408286067, 0.4923329445812277, 3.0, 0.21475191677161784, 0.6311403587011976, 0.7968867847114941, 0.2031132152885058, 3.378683610808626, 0.6784088952395635, 2.0409659866958063, 0.8863802657742142]"
asqa,asqa_124,fixed_10_full,0.445652,0.445652,1426.0,1426.0,"[10.0, 10.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.507982, 0.2391127, 0.16105502824131263, 0.43947700000000006, 0.1372194290348871, 0.059974566027930214, 0.13678634282317081, 0.19325291053620008, 0.5421648798579478, 0.20818454197195965, 4.0, 0.2124445920271069, 0.566289452630496, 0.8050463233445986, 0.1949536766554014, 2.184192422131641, 0.6035931101224107, 2.0718821867509525, 0.8998070008595813]"
asqa,asqa_125,fixed_10_full,0.474576,0.474576,1142.0,1142.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.27632, 0.177818, 0.04184167929230374, 0.136963, 0.1776382455124494, 0.11447235089751011, 0.04884192240880142, 0.0, 0.4412492762015055, 0.1776382455124494, 1.0, 0.15539484191701627, 0.3931879787198146, 0.5824275382694665, 0.4175724617305335, 1.789706853893286, 0.4675013356531461, 2.2769638469499482, 0.9888728342235629]"
asqa,asqa_126,adaptive_k_full,0.685714,0.685714,293.0,1017.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.525755, 0.22052869999999997, 0.1536517456816225, 0.413355, 0.008045572557559997, 0.6229289307757416, 0.038065258532966884, 0.01752146912535306, 0.6925735371037841, 0.6229289307757416, 2.0, 0.23840661102160401, 0.5628732223969034, 0.7150688323107152, 0.2849311676892849, 3.252810413843879, 0.627800084664455, 2.103135454737922, 0.9133801226877657]"
asqa,asqa_127,adaptive_k_full,0.333333,0.333333,754.0,1196.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.485004, 0.2995995, 0.15077638759318382, 0.423523, 0.15189565446882916, 0.020657561587120933, 0.025610098061046836, 0.011698872586617868, 0.23473002284517236, 0.5117483567145839, 7.0, 0.16188411529391736, 0.43312922751873745, 0.6868189032358197, 0.31318109676418016, 1.3067283832535381, 0.4530023972259623, 2.1440804759919465, 0.9311623194797999]"
asqa,asqa_128,fixed_10_full,0.500000,0.500000,1061.0,1061.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.397734, 0.26493, 0.09340489942610078, 0.229839, 0.018185520976330888, 0.06302453398502518, 0.022638245661673273, 0.018655684452423, 0.46431283219438113, 0.3604645315713518, 4.0, 0.1501279583286151, 0.43546182010342355, 0.6504208658891029, 0.34957913411089725, 1.8667611622962437, 0.5004066428305289, 2.2418268828519876, 0.9736130446049859]"
asqa,asqa_129,fixed_10_full,0.429907,0.429907,1014.0,1014.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.269481, 0.1729613, 0.05112532032378868, 0.15815800000000002, 0.0029723802420209646, 0.34206864305832313, 0.016004838931130517, 0.02070646910171775, 0.41850074773360646, 0.34206864305832313, 2.0, 0.15580421747523868, 0.4131906964159034, 0.6033424818152963, 0.39665751818470374, 1.7196926670197763, 0.48209172195370387, 2.262071315406555, 0.9824050899526969]"
asqa,asqa_130,fixed_10_full,0.369565,0.369565,1199.0,1199.0,"[10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.15328, 0.118214, 0.021026528439093316, 0.063246, 0.05808977035490602, 0.07002218162839244, 0.029338465553235913, 0.08781315240083516, 0.1801082985386221, 0.08781315240083516, 5.0, 0.12966315326441877, 0.36484595733161895, 0.580403336322263, 0.419596663677737, 1.2196732790655112, 0.43272656493772954, 2.2868040722749665, 0.9931463897829029]"
asqa,asqa_131,fixed_10_full,0.272727,0.272727,1012.0,1012.0,"[11.0, 11.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.241563, 0.15428340000000001, 0.03272707390586577, 0.11244299999999999, 0.27332000347735375, 0.031213389467757858, 0.08015300356428766, 0.02123255631036208, 0.40498337907709375, 0.27332000347735375, 1.0, 0.15657095967550624, 0.37923781819690255, 0.5687403829575962, 0.4312596170424038, 1.6806253217749454, 0.4558100293615632, 2.282255656850392, 0.9911710380626065]"
asqa,asqa_132,adaptive_k_full,0.363636,0.370370,390.0,835.0,"[11.0, 10.0, 0.9090909090909091, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.461403, 0.2384642, 0.10199488545686984, 0.31029300000000004, 0.18980587469088847, 0.13328912035682472, 0.21681913641653824, 0.06828520837532484, 0.5440688508743983, 0.21681913641653824, 3.0, 0.19348942105355857, 0.48122737081708705, 0.658466973239589, 0.34153302676041103, 2.1933136218436267, 0.5520629326390424, 2.2199883726129115, 0.9641287001151675]"
asqa,asqa_133,answer_aware_fallback,0.429448,0.610687,386.0,1456.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.383785, 0.1732517, 0.08166162153674147, 0.273188, 0.3976288807535469, 0.013048972732128626, 0.20028401318446531, 0.06387430462368252, 0.6112484854801516, 0.3976288807535469, 1.0, 0.22151874988816847, 0.4855011523696448, 0.6577961428372708, 0.3422038571627291, 2.5723372453869717, 0.5591727737831859, 2.2083106425335, 0.9590571263805235]"
asqa,asqa_134,adaptive_k_full,0.553846,0.610169,317.0,1138.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.546641, 0.20772759999999998, 0.18043574321303416, 0.45937200000000006, 0.043675831121339395, 0.3148958823066691, 0.45231330983222995, 0.00973582296241959, 0.8111996721797303, 0.45231330983222995, 3.0, 0.26315280203497277, 0.6836058376450698, 0.7830553089719422, 0.2169446910280579, 5.2966009728116585, 0.7463129448195179, 1.9777612968919416, 0.8589308177619891]"
asqa,asqa_135,coverage_guided_ultra,0.603175,0.692308,363.0,1001.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.36688, 0.1828803, 0.07825546463481, 0.25276, 0.20144733972961187, 0.2713094199738334, 0.07173462712603579, 0.007577409507195826, 0.5856083733100741, 0.2713094199738334, 2.0, 0.2006120943589878, 0.46658278666428254, 0.6410952956660723, 0.35890470433392774, 2.413176173437171, 0.5381364563723682, 2.222757751299681, 0.9653314259971318]"
asqa,asqa_136,fixed_10_full,0.545455,0.545455,1299.0,1299.0,"[8.0, 7.0, 0.875, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.469837, 0.1762669, 0.12920674289405334, 0.388471, 0.1984177491342743, 0.39316401219997565, 0.08220936197021518, 0.020051634928709317, 0.7688389803272199, 0.39316401219997565, 2.0, 0.26654862597572204, 0.589072593890288, 0.7376387739274929, 0.26236122607250706, 4.325988877430761, 0.6534907826923186, 2.080431191434956, 0.903519786419609]"
asqa,asqa_137,fixed_10_full,0.522523,0.522523,2792.0,2792.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.216849, 0.10920129999999999, 0.05187668582523367, 0.14704099999999998, 0.08462570728940405, 0.34863891463645214, 0.1091174042767087, 0.05401454468316664, 0.5795738048134877, 0.34863891463645214, 2.0, 0.198577306314119, 0.4928906524006583, 0.6672502983023096, 0.3327497016976904, 2.378538757691759, 0.5653058888152527, 2.203293444957841, 0.9568781851587964]"
asqa,asqa_138,task_aware_coverage_ultra,0.409722,0.411985,625.0,1348.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.252155, 0.1557278, 0.0528397090696003, 0.14824000000000004, 0.06615375463504601, 0.09103924173623357, 0.26992127857865206, 0.045265808728758135, 0.4577224326307232, 0.26992127857865206, 3.0, 0.16192035076588768, 0.4495966680322974, 0.63016429950208, 0.36983570049792014, 1.8440740686568475, 0.5212890707888501, 2.2485817876885283, 0.9765466625012771]"
asqa,asqa_139,adaptive_k_full,0.261682,0.260000,429.0,1449.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.28517, 0.1303639, 0.07522285248041315, 0.206953, 0.051053757407861944, 0.5200441841708454, 0.02996808920994494, 0.04288669916190344, 0.6425184977381913, 0.5200441841708454, 2.0, 0.2187492089451144, 0.5201524348381722, 0.685617720856771, 0.3143822791432291, 2.7973475373493026, 0.5912298721092042, 2.1623001400108746, 0.9390750190253516]"
asqa,asqa_140,coverage_guided_ultra,0.358491,0.500000,542.0,1183.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.524452, 0.3347796, 0.145537424998658, 0.36018700000000003, 0.09514693432382763, 0.0015597232921220347, 0.02062915195289553, 0.3107796328357981, 0.15631363785436994, 0.3107796328357981, 5.0, 0.15665590137511365, 0.43991270674796196, 0.7103557086513037, 0.2896442913486963, 1.1852745817258907, 0.48785479282523814, 2.2031850928065646, 0.9568311284173947]"
asqa,asqa_141,adaptive_k_full,0.560000,0.560000,273.0,1129.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.383081, 0.19828459999999998, 0.07619082903762106, 0.25723, 0.3108663702976655, 0.08618281773306433, 0.0031324967826647076, 0.025443705117194477, 0.5661413643589738, 0.3108663702976655, 1.0, 0.19319755543294842, 0.44282511097684846, 0.6425289709841309, 0.3574710290158691, 2.3048982268671447, 0.5109221810962272, 2.236203915031542, 0.9711710207086467]"
asqa,asqa_142,adaptive_k_full,0.365854,0.363636,296.0,1040.0,"[11.0, 10.0, 0.9090909090909091, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.611815, 0.3418972, 0.11947103203856574, 0.44388700000000003, 0.3228198066408964, 0.0014138260748755827, 0.06677181827840115, 0.11816153575835832, 0.39217083595531327, 0.3228198066408964, 1.0, 0.1789470636202929, 0.4210528778825916, 0.6387999082765228, 0.3612000917234771, 1.6451991104633497, 0.4731556429403221, 2.2432928246467845, 0.9742496950372576]"
asqa,asqa_143,coverage_guided_ultra,0.203704,0.254237,225.0,1235.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.566193, 0.2135225, 0.12343262102317197, 0.43427199999999994, 0.5455666177434196, 0.06178811818584827, 0.055292100043624705, 0.00948439842951081, 0.708097768782023, 0.5455666177434196, 1.0, 0.26516783945485833, 0.48978585394981794, 0.6566441475722699, 0.34335585242773004, 3.425804577880234, 0.5588509868570467, 2.174914154906058, 0.9445532160889751]"
asqa,asqa_144,coverage_guided_ultra,0.545455,0.535714,474.0,1045.0,"[14.0, 13.0, 0.9285714285714286, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.431379, 0.22955549999999997, 0.1007206366056629, 0.30497300000000005, 0.09619151604505552, 0.2557055396762476, 0.13201384397478783, 0.036107460029347754, 0.5190377834804198, 0.2557055396762476, 2.0, 0.18791926135509715, 0.4795533106372969, 0.6669184576278939, 0.33308154237210613, 2.0791654014661867, 0.5410590955291545, 2.2138443628443443, 0.961460390575919]"
asqa,asqa_145,fixed_10_full,0.607143,0.607143,1055.0,1055.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.479335, 0.2177948, 0.12325473816028332, 0.40226, 0.33365600258691724, 0.007798303900195102, 0.12762890254206344, 0.15850709837587487, 0.47972712195020184, 0.33365600258691724, 1.0, 0.22008560351303152, 0.5116747507286675, 0.7430264634417351, 0.25697353655826494, 1.9220682879884516, 0.5573621350191555, 2.1464399568895507, 0.9321870290137855]"
asqa,asqa_146,coverage_guided_ultra,0.440000,0.503067,934.0,1029.0,"[11.0, 11.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.491515, 0.36068350000000005, 0.08340612954963202, 0.305482, 0.08879281405450493, 0.03563675574499248, 0.09849546809354753, 0.0313398370344751, 0.23982787910847067, 0.18753039073069994, 9.0, 0.13627321460504846, 0.3797631441416089, 0.5892487457840461, 0.4107512542159538, 1.3154915479236475, 0.43586367317455793, 2.274046239727429, 0.9876057335064616]"
asqa,asqa_147,task_aware_coverage_ultra,0.477064,0.500000,383.0,988.0,"[12.0, 10.0, 0.8333333333333334, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.306356, 0.1982626, 0.06977828061108987, 0.186442, 0.014669208371959412, 0.12331078875556543, 0.16973390434657723, 0.0538393241849352, 0.3224549217250519, 0.19890911227460858, 6.0, 0.1545203180024876, 0.4399735502308555, 0.651640299279844, 0.348359700720156, 1.4759165582694995, 0.5008164146421842, 2.2409773879833876, 0.9732441136711478]"
asqa,asqa_148,task_aware_coverage_ultra,0.692308,0.692308,525.0,1277.0,"[9.0, 9.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.251055, 0.1468639, 0.050811114847934595, 0.14762199999999998, 0.15535639600884263, 0.049037063591643226, 0.25341459042839226, 0.009715002688653869, 0.5105295652347095, 0.25341459042839226, 3.0, 0.17094398283036197, 0.4513348753505797, 0.6276913523336912, 0.3723086476663087, 2.043024315614726, 0.5253843397979144, 2.247225561874874, 0.9759576611141922]"
asqa,asqa_149,fixed_10_full,0.271845,0.271845,975.0,975.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.429328, 0.2859786, 0.060217223494943704, 0.209342, 0.2546165169753661, 0.02257714381545114, 0.010898427309655994, 0.07386660082733945, 0.29238717251145974, 0.2546165169753661, 1.0, 0.1501259185127838, 0.3705392641267563, 0.5836461189753359, 0.41635388102466403, 1.4132021935628278, 0.43857173838905245, 2.2815324473308, 0.9908569521589878]"
asqa,asqa_150,fixed_10_full,0.593407,0.593407,1098.0,1098.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.591874, 0.1904235, 0.1399460601126377, 0.499787, 0.6312525976812633, 0.024192649111128377, 0.03230248329881021, 0.005675194382588187, 0.7622703480808415, 0.6312525976812633, 1.0, 0.31081983053562195, 0.5325282856370144, 0.7034735733772356, 0.29652642662276457, 4.206458857475872, 0.5936519236071798, 2.104543242747577, 0.9139915172520485]"
asqa,asqa_151,answer_aware_fallback,0.358209,0.341085,363.0,785.0,"[12.0, 11.0, 0.9166666666666666, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.355522, 0.2784729, 0.04349709487184173, 0.151122, 0.004677628951232344, 0.1746924240975241, 0.05600778573477868, 0.005856177676768168, 0.24516063703512023, 0.1746924240975241, 2.0, 0.12766843739552394, 0.359508232219365, 0.5534955106942184, 0.4465044893057817, 1.3247851782294067, 0.43048448655742444, 2.2906014001407184, 0.9947955483209765]"
asqa,asqa_152,answer_aware_fallback,0.285714,0.484375,476.0,1057.0,"[8.0, 7.0, 0.875, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.453392, 0.2804043, 0.1229612041906308, 0.316202, 0.04606830292550385, 0.05844390725906051, 0.11007693122066557, 0.21702412040794722, 0.2639570173271694, 0.21702412040794722, 5.0, 0.1616922422373694, 0.46072902591008763, 0.7067363089653047, 0.2932636910346953, 1.3586163084778675, 0.5111105572349871, 2.203279033469683, 0.9568719263290132]"
asqa,asqa_153,adaptive_k_full,0.278261,0.400000,589.0,1239.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.600042, 0.3369007, 0.1626405066839439, 0.451518, 0.1108972371933965, 0.03284936721096177, 0.17823752337336396, 0.284375093743438, 0.3523520020265247, 0.284375093743438, 5.0, 0.17810648657007835, 0.48896573975655144, 0.7250750740500094, 0.2749249259499906, 1.5440486238343247, 0.5415336114425849, 2.185564613236695, 0.9491786513717113]"
asqa,asqa_154,task_aware_coverage_ultra,0.394366,0.434783,478.0,1348.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.552752, 0.1622679, 0.145610607880367, 0.483621, 0.5086241207630186, 0.1017707760442296, 0.20745469939502706, 0.010346412134193999, 0.8219997394853389, 0.5086241207630186, 1.0, 0.3406416179663384, 0.6407404052187772, 0.7634227102218, 0.2365772897782001, 5.617969305823762, 0.7016796996530461, 1.9968944386912197, 0.867240235666888]"
asqa,asqa_155,answer_aware_fallback,0.304000,0.291262,315.0,820.0,"[11.0, 11.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.475586, 0.3874563, 0.06824444187631694, 0.18353800000000003, 0.013911258952113835, 0.03573065649535516, 0.004966504480787976, 0.011863259221255537, 0.18393308465766442, 0.12932466472940746, 4.0, 0.1227457135165953, 0.3604362608118645, 0.576647740661334, 0.42335225933866605, 1.2253897091030894, 0.4247560789781276, 2.2868411867992773, 0.9931625084160096]"
asqa,asqa_156,adaptive_k_full,0.298851,0.289157,214.0,1011.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.69431, 0.2865985, 0.18914580270005993, 0.57951, 0.15756218403882988, 0.3780429491149487, 0.08734571012948107, 0.05039103570451238, 0.6390243551151503, 0.3780429491149487, 2.0, 0.24225876967255586, 0.55885044757736, 0.7376434280011934, 0.2623565719988067, 2.7702700006782934, 0.6088508311529246, 2.111329436500599, 0.916938723752112]"
asqa,asqa_157,fixed_10_full,0.421053,0.421053,732.0,732.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.496222, 0.2528966, 0.1512338567796246, 0.371618, 0.0, 0.11219373586822022, 0.39871065772980646, 0.036737589224177934, 0.6594225971440202, 0.39871065772980646, 3.0, 0.1962153702343171, 0.5666319752815973, 0.7294265719665666, 0.2705734280334334, 2.9361901042591207, 0.6289269172818813, 2.137527391658266, 0.9283163511142359]"
asqa,asqa_158,adaptive_k_full,0.444444,0.529412,297.0,1065.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.536558, 0.2434711, 0.14509019192657371, 0.42746999999999996, 0.2438543456625378, 0.010121925309099892, 0.25356811379198524, 0.10821756455033749, 0.6158141337935508, 0.25356811379198524, 3.0, 0.2203785172038899, 0.551424378499132, 0.7446173282989232, 0.25538267170107665, 2.602906790596591, 0.6076173079821339, 2.1368987550706513, 0.9280433377131122]"
asqa,asqa_159,adaptive_k_full,0.200000,0.198198,268.0,1937.0,"[10.0, 10.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.407941, 0.1597634, 0.10183381913117076, 0.315616, 0.27774359527480685, 0.29036796987799707, 0.1338208221286902, 0.04607283896445811, 0.7111910791021251, 0.29036796987799707, 2.0, 0.25534071007502346, 0.5500408729408613, 0.6998943437608363, 0.3001056562391637, 3.4624969231944456, 0.6228741987821275, 2.135878870504263, 0.9276004074737515]"
